md5_email|date_test|V00|V01|V02|V03|V04|V05|V06|V07|V08|V09|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60
470e9b4421f88acd04d6d8f80683be02|11/13/2010 12:40|1|1.8|4.2|1|3.4|4.2|2.6|3.4|4.2|5|4.2|1.8|3.4|2.6|4.2|3.4|4.2|3.4|4.2|2.6|1.8|3.4|3.4|2.6|1.8|1.8|5|3.4|4.2|1.8|2.6|2.6|3.4|5|3.4|2.6|4.2|3.4|5|5|4.2|4.2|5|3.4|1.8|3.4|3.4|4.2|4.2|4.2|4.2|1.8|4.2|3.4|3.4|2.6|3.4|1.8|2.6|3.4|4.2
7821799a49d6b122c764ec96ebc810f5|11/13/2010 13:08|1|4.2|3.4|1|1.8|4.2|4.2|4.2|1.8|4.2|3.4|4.2|3.4|4.2|4.2|2.6|4.2|5|4.2|4.2|1.8|2.6|5|4.2|4.2|2.6|5|3.4|5|3.4|2.6|5|3.4|4.2|4.2|2.6|5|4.2|4.2|5|5|5|3.4|2.6|4.2|3.4|4.2|2.6|4.2|3.4|3.4|5|4.2|4.2|4.2|4.2|2.6|3.4|5|3.4|4.2
fdf8f23d1454773d67173fdeb1c9ce50|11/13/2010 15:19|1|1|1.8|1|4.2|3.4|1|2.6|2.6|4.2|2.6|5|1.8|1.8|2.6|3.4|2.6|4.2|5|2.6|1.8|2.6|2.6|2.6|2.6|4.2|1|4.2|1|4.2|2.6|1|4.2|4.2|2.6|3.4|4.2|1.8|3.4|4.2|3.4|4.2|3.4|2.6|3.4|4.2|1.8|4.2|5|3.4|1|2.6|3.4|4.2|4.2|5|2.6|3.4|5|3.4|4.2
dc8346f8a0301a842167461946de2959|11/13/2010 21:11|1|4.2|2.6|2.6|3.4|3.4|3.4|5|2.6|4.2|4.2|3.4|3.4|4.2|3.4|3.4|4.2|2.6|3.4|2.6|3.4|5|3.4|5|4.2|2.6|5|5|2.6|5|4.2|5|5|1|4.2|3.4|3.4|2.6|5|3.4|5|5|5|3.4|2.6|3.4|2.6|4.2|3.4|5|5|4.2|4.2|4.2|4.2|4.2|5|4.2|2.6|5|2.6
b7cce7b1dc26391ddc267f72e2f93e6d|11/13/2010 23:38|1|2.6|4.2|1.8|4.2|5|3.4|4.2|2.6|4.2|4.2|5|1.8|5|2.6|4.2|4.2|4.2|3.4|5|2.6|1|4.2|4.2|5|3.4|4.2|5|4.2|5|2.6|5|4.2|1.8|5|4.2|5|5|5|3.4|5|5|1.8|4.2|2.6|3.4|2.6|4.2|3.4|5|3.4|1|5|3.4|4.2|2.6|1.8|5|2.6|5|1.8
c3f38f7d8336feea35d831691d7e681a|11/14/2010 9:02|1|1.8|2.6|4.2|5|4.2|4.2|4.2|4.2|4.2|4.2|2.6|1|1|1.8|4.2|4.2|4.2|4.2|1|1.8|1|4.2|5|5|1.8|3.4|4.2|4.2|1|4.2|4.2|1.8|4.2|1.8|4.2|5|1.8|3.4|3.4|3.4|2.6|3.4|3.4|2.6|4.2|4.2|4.2|3.4|1|1|1.8|5|4.2|3.4|4.2|4.2|1|4.2|2.6|4.2
c9d44cf9e1c35873bc715bcda44ab338|11/14/2010 16:24|1|5|5|1.8|4.2|4.2|5|4.2|1|5|4.2|1|3.4|3.4|5|4.2|5|5|5|3.4|1|1.8|3.4|4.2|4.2|1|5|5|2.6|1|5|1|1|3.4|5|1.8|5|1|5|5|5|2.6|4.2|5|4.2|2.6|5|4.2|1.8|2.6|3.4|5|5|5|5|4.2|5|4.2|5|5|5
377aeaaa6503c8869fe59c16d3d52d33|11/14/2010 18:16|1|4.2|3.4|1|3.4|3.4|2.6|3.4|2.6|4.2|3.4|2.6|2.6|2.6|5|3.4|3.4|3.4|3.4|2.6|1.8|3.4|4.2|3.4|1.8|1.8|4.2|1.8|3.4|4.2|4.2|3.4|2.6|3.4|3.4|3.4|4.2|3.4|2.6|4.2|2.6|3.4|3.4|2.6|3.4|3.4|2.6|3.4|3.4|3.4|2.6|4.2|4.2|3.4|4.2|2.6|4.2|2.6|2.6|4.2|2.6
d657d44d21fb2b569bed35afcf26b104|11/14/2010 19:42|1|4.2|1|5|3.4|5|3.4|4.2|4.2|4.2|1.8|5|4.2|3.4|1|4.2|4.2|3.4|3.4|2.6|3.4|1.8|4.2|3.4|4.2|4.2|4.2|2.6|3.4|4.2|2.6|5|4.2|4.2|5|3.4|5|2.6|4.2|5|4.2|3.4|3.4|2.6|4.2|4.2|3.4|4.2|3.4|5|2.6|3.4|4.2|5|5|2.6|3.4|4.2|4.2|3.4|4.2
9f21c25e6b980cb87e2af8479dabf079|11/14/2010 22:19|1|1.8|2.6|3.4|3.4|4.2|4.2|2.6|2.6|4.2|2.6|2.6|2.6|2.6|1|5|4.2|4.2|3.4|2.6|3.4|1.8|2.6|4.2|3.4|2.6|1.8|2.6|2.6|2.6|5|3.4|2.6|3.4|4.2|3.4|4.2|3.4|4.2|4.2|5|4.2|4.2|3.4|4.2|5|5|3.4|2.6|3.4|2.6|3.4|5|5|5|5|2.6|4.2|5|4.2|5
3e135e2fc9203b99a05264881d0b76dc|11/15/2010 10:38|1|4.2|5|2.6|5|5|5|5|3.4|5|4.2|3.4|3.4|2.6|5|4.2|4.2|4.2|5|5|1.8|2.6|4.2|5|5|5|5|5|4.2|1.8|2.6|3.4|3.4|3.4|3.4|3.4|3.4|2.6|3.4|3.4|3.4|3.4|3.4|3.4|3.4|4.2|4.2|5|3.4|3.4|3.4|3.4|3.4|4.2|3.4|3.4|4.2|3.4|3.4|3.4|3.4
905800824a8e58257180b2a0edac1210|11/15/2010 12:52|1|2.6|1|4.2|2.6|4.2|3.4|1.8|2.6|4.2|4.2|1.8|2.6|3.4|1.8|3.4|4.2|5|5|3.4|1.8|2.6|3.4|3.4|5|2.6|3.4|4.2|3.4|2.6|4.2|2.6|4.2|3.4|1.8|3.4|3.4|1.8|3.4|3.4|4.2|3.4|2.6|2.6|1.8|2.6|3.4|4.2|5|3.4|1.8|1.8|2.6|4.2|4.2|3.4|4.2|3.4|2.6|2.6|4.2
c5accee922b18d0561138dde3a236491|11/15/2010 13:03|1|5|2.6|5|5|5|5|3.4|5|5|5|2.6|2.6|1|2.6|5|4.2|5|3.4|1|2.6|1|3.4|5|3.4|1|3.4|2.6|5|1|5|1|5|5|2.6|1|5|1|5|1|5|1.8|5|5|5|5|5|5|5|1|1|3.4|5|5|5|1|3.4|2.6|5|5|5
560e3e21f861f372cb7b2ed66d1d25dd|11/15/2010 16:53|1|3.4|4.2|1|2.6|1.8|1.8|3.4|2.6|1.8|3.4|4.2|3.4|1.8|5|1.8|3.4|3.4|2.6|2.6|5|4.2|2.6|2.6|3.4|1|3.4|4.2|1|2.6|1.8|4.2|2.6|5|3.4|1.8|3.4|4.2|5|2.6|3.4|5|3.4|2.6|2.6|2.6|1.8|2.6|1|1.8|4.2|4.2|4.2|3.4|3.4|1|2.6|3.4|3.4|4.2|1.8
638f9f50d54f4bb4598130483c5e98a8|11/15/2010 20:56|1|3.4|3.4|2.6|3.4|5|3.4|2.6|2.6|5|3.4|1.8|2.6|3.4|3.4|3.4|3.4|5|3.4|2.6|1|2.6|2.6|4.2|2.6|2.6|3.4|2.6|2.6|2.6|3.4|2.6|3.4|3.4|3.4|3.4|3.4|4.2|2.6|3.4|3.4|3.4|3.4|2.6|3.4|2.6|4.2|3.4|3.4|3.4|3.4|2.6|3.4|4.2|3.4|4.2|3.4|3.4|3.4|1.8|3.4
18e46d974317187a693f07a9387ce1e2|11/16/2010 0:27|1|1|1|2.6|5|3.4|1|1|2.6|4.2|1|5|1|1|3.4|5|1|4.2|1.8|1|5|5|5|4.2|1.8|1.8|5|2.6|1|4.2|1|1|5|5|5|1|4.2|1|1|5|1.8|1.8|5|5|2.6|5|5|5|5|5|3.4|4.2|3.4|5|5|3.4|4.2|5|5|1.8|5
904588d0b86b7e3b05bffea407c5cfcd|11/16/2010 21:13|1|5|3.4|1.8|3.4|5|2.6|4.2|3.4|4.2|4.2|3.4|5|4.2|4.2|2.6|3.4|4.2|2.6|3.4|1.8|3.4|4.2|4.2|3.4|2.6|4.2|4.2|3.4|4.2|3.4|3.4|3.4|2.6|4.2|3.4|4.2|3.4|4.2|4.2|5|2.6|4.2|3.4|3.4|3.4|1.8|4.2|3.4|4.2|4.2|5|3.4|4.2|4.2|2.6|1.8|4.2|3.4|3.4|2.6
223eaf2915adba93d1c6b2169103648f|11/16/2010 22:00|1|3.4|5|1.8|5|4.2|4.2|3.4|2.6|5|2.6|3.4|2.6|4.2|4.2|5|4.2|5|3.4|3.4|3.4|2.6|1.8|4.2|3.4|3.4|5|4.2|3.4|2.6|4.2|3.4|2.6|5|3.4|3.4|5|3.4|3.4|5|3.4|4.2|1.8|4.2|4.2|5|3.4|4.2|3.4|4.2|3.4|4.2|4.2|5|5|2.6|4.2|4.2|5|3.4|4.2
bd4b1ceffc520fb800822ade8fd5ac38|11/17/2010 12:05|1|3.4|3.4|4.2|2.6|3.4|3.4|2.6|3.4|4.2|2.6|2.6|3.4|4.2|3.4|2.6|4.2|4.2|4.2|3.4|2.6|2.6|2.6|4.2|4.2|2.6|3.4|4.2|3.4|3.4|3.4|4.2|3.4|2.6|3.4|4.2|3.4|2.6|2.6|4.2|3.4|2.6|4.2|3.4|3.4|2.6|3.4|3.4|4.2|3.4|3.4|4.2|3.4|4.2|2.6|2.6|3.4|3.4|3.4|3.4|4.2
dde75da11ddca22874642f3b5cc0a54e|11/17/2010 15:10|1|5|5|1.8|5|5|3.4|5|3.4|5|5|1.8|4.2|5|4.2|5|5|4.2|4.2|3.4|1.8|4.2|3.4|5|5|1.8|5|4.2|4.2|2.6|5|3.4|5|5|5|2.6|4.2|2.6|5|5|5|4.2|4.2|5|5|5|5|5|5|4.2|4.2|5|5|5|5|5|5|5|5|3.4|3.4
6751330082185a766aaed378069ad9b6|11/18/2010 1:29|1|3.4|5|1|5|3.4|2.6|5|1.8|5|4.2|5|2.6|4.2|5|5|4.2|4.2|5|4.2|2.6|5|5|2.6|2.6|1.8|5|1.8|4.2|4.2|4.2|3.4|2.6|5|3.4|4.2|5|1.8|3.4|5|2.6|3.4|3.4|4.2|3.4|5|2.6|5|3.4|2.6|2.6|2.6|5|5|5|2.6|2.6|5|4.2|3.4|5
6a68771a2a90271f1d8adceffdea189d|11/18/2010 12:20|1|2.6|3.4|2.6|4.2|5|3.4|3.4|4.2|5|4.2|1.8|2.6|5|4.2|3.4|5|5|3.4|3.4|1|1.8|4.2|5|5|1|5|4.2|5|1.8|5|4.2|4.2|4.2|4.2|3.4|5|2.6|5|4.2|4.2|4.2|4.2|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|4.2|3.4|5|4.2|3.4|5|4.2|5|4.2|4.2
a30df86e0f2b48f2366a6147a5f07a66|11/18/2010 19:58|1|3.4|5|1|3.4|3.4|3.4|2.6|3.4|4.2|3.4|4.2|1.8|3.4|4.2|3.4|3.4|3.4|3.4|4.2|1.8|3.4|1.8|4.2|2.6|1|3.4|3.4|2.6|3.4|2.6|5|3.4|4.2|1.8|3.4|5|4.2|5|5|4.2|4.2|4.2|2.6|4.2|3.4|4.2|3.4|2.6|1.8|2.6|1.8|4.2|3.4|2.6|4.2|3.4|1.8|4.2|5|4.2
8c2981ebbb7cb14a92da6ff6e23d7daa|11/19/2010 4:08|1|2.6|1.8|3.4|3.4|4.2|5|4.2|2.6|3.4|4.2|3.4|2.6|3.4|2.6|3.4|3.4|4.2|1.8|4.2|1.8|1.8|2.6|2.6|2.6|1.8|5|3.4|2.6|1.8|2.6|2.6|2.6|3.4|4.2|2.6|3.4|2.6|2.6|2.6|4.2|2.6|4.2|3.4|3.4|4.2|3.4|3.4|3.4|2.6|2.6|3.4|4.2|3.4|2.6|2.6|3.4|3.4|2.6|3.4|2.6
4daa9f04d04ce98802395f4a7e93debe|11/19/2010 6:58|1|2.6|1.8|4.2|5|4.2|4.2|5|1|5|2.6|4.2|4.2|2.6|1.8|4.2|5|5|2.6|3.4|4.2|1|3.4|3.4|2.6|4.2|4.2|3.4|5|4.2|4.2|4.2|4.2|3.4|3.4|5|4.2|1|3.4|2.6|3.4|4.2|4.2|2.6|2.6|2.6|4.2|3.4|5|2.6|1|1.8|5|4.2|4.2|2.6|1.8|2.6|1.8|1.8|5
bbfe3e32189e427a116ca344522dabd1|11/19/2010 11:58|1|5|2.6|1.8|4.2|4.2|4.2|4.2|2.6|4.2|4.2|1.8|2.6|1.8|4.2|3.4|4.2|4.2|4.2|2.6|1.8|1.8|1.8|5|4.2|1.8|4.2|4.2|5|1|4.2|1.8|3.4|4.2|4.2|1.8|3.4|1|4.2|4.2|3.4|4.2|3.4|4.2|2.6|4.2|4.2|4.2|5|1.8|3.4|3.4|4.2|4.2|3.4|3.4|4.2|4.2|4.2|2.6|4.2
f49839e0a1e9e394da626f2608513c58|11/19/2010 20:46|1|3.4|5|2.6|4.2|4.2|4.2|2.6|1.8|4.2|3.4|3.4|3.4|4.2|2.6|3.4|5|4.2|4.2|4.2|2.6|1|3.4|4.2|4.2|2.6|5|3.4|4.2|2.6|5|5|4.2|5|4.2|3.4|5|2.6|5|5|5|3.4|4.2|5|3.4|5|5|5|5|5|4.2|3.4|5|5|5|4.2|5|4.2|4.2|4.2|5
0d7410489ab5566af57cb025a52d462f|11/20/2010 1:19|1|4.2|2.6|2.6|3.4|5|3.4|5|4.2|5|4.2|4.2|4.2|4.2|1.8|4.2|3.4|5|4.2|5|1|4.2|5|4.2|4.2|4.2|5|4.2|5|2.6|4.2|4.2|3.4|5|4.2|4.2|4.2|4.2|5|5|5|2.6|3.4|4.2|4.2|3.4|5|4.2|4.2|4.2|4.2|4.2|4.2|5|4.2|3.4|2.6|4.2|4.2|5|4.2
96d089065dc2ae2f27c0dc9ed795a431|11/20/2010 10:10|1|2.6|1|1.8|3.4|4.2|4.2|5|2.6|4.2|3.4|4.2|3.4|3.4|1.8|5|4.2|4.2|4.2|4.2|1.8|3.4|4.2|4.2|2.6|1.8|3.4|3.4|4.2|3.4|4.2|5|5|3.4|1|4.2|5|1.8|5|4.2|5|1.8|5|1.8|4.2|4.2|5|4.2|5|4.2|1.8|1.8|5|5|4.2|3.4|5|4.2|4.2|4.2|1.8
6848198142d7006f25b10c8f8325f112|11/20/2010 17:06|1|1.8|3.4|1.8|3.4|4.2|3.4|2.6|2.6|4.2|3.4|2.6|3.4|3.4|3.4|4.2|3.4|4.2|4.2|1.8|1.8|1.8|2.6|5|5|1.8|1.8|2.6|1.8|3.4|4.2|2.6|3.4|4.2|3.4|2.6|5|2.6|3.4|5|4.2|2.6|4.2|1.8|1.8|3.4|4.2|3.4|3.4|2.6|2.6|1.8|3.4|4.2|4.2|2.6|4.2|4.2|4.2|3.4|2.6
425edb17f4686201ecf1d885f92e693e|11/20/2010 19:25|1|3.4|5|1.8|3.4|4.2|3.4|3.4|4.2|3.4|3.4|3.4|2.6|3.4|4.2|3.4|3.4|3.4|3.4|2.6|2.6|3.4|4.2|4.2|3.4|1.8|3.4|3.4|1.8|3.4|3.4|2.6|3.4|2.6|3.4|4.2|4.2|1.8|3.4|5|4.2|1.8|4.2|4.2|3.4|2.6|3.4|5|4.2|3.4|2.6|4.2|3.4|4.2|4.2|4.2|3.4|5|3.4|2.6|3.4
6a1eab735a485d5a2679f25313befa39|11/21/2010 6:12|1|4.2|3.4|1.8|3.4|4.2|2.6|4.2|1.8|5|4.2|3.4|2.6|3.4|4.2|3.4|3.4|4.2|4.2|3.4|1.8|3.4|4.2|4.2|4.2|4.2|5|5|4.2|4.2|4.2|5|4.2|5|5|3.4|4.2|4.2|4.2|5|4.2|4.2|5|4.2|4.2|4.2|2.6|5|5|3.4|2.6|5|5|4.2|5|1|3.4|4.2|3.4|5|3.4
c6d13200e28484c3443deab9569ca9b7|11/21/2010 10:29|1|4.2|5|1|5|4.2|2.6|4.2|4.2|4.2|5|4.2|5|5|4.2|5|3.4|3.4|4.2|3.4|3.4|4.2|3.4|4.2|3.4|1|5|4.2|5|5|2.6|5|5|3.4|4.2|5|5|5|5|5|4.2|5|5|3.4|2.6|3.4|2.6|4.2|5|4.2|4.2|5|4.2|4.2|4.2|1.8|2.6|5|3.4|4.2|2.6
65b04415b05fa58bfd746e78602cde71|11/21/2010 12:38|1|3.4|2.6|4.2|3.4|4.2|4.2|3.4|2.6|4.2|4.2|1.8|1.8|1.8|1.8|3.4|4.2|4.2|3.4|1.8|2.6|2.6|1.8|3.4|4.2|1.8|4.2|4.2|2.6|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|4.2|4.2|4.2|5|5|4.2|5|4.2|4.2|4.2|5
65b04415b05fa58bfd746e78602cde71|11/21/2010 12:46|1|3.4|3.4|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|2.6|3.4|3.4|4.2|4.2|5|4.2|4.2|2.6|3.4|4.2|4.2|4.2|3.4|4.2|4.2|3.4|3.4|4.2|3.4|3.4|4.2|3.4|3.4|4.2|1.8|2.6|4.2|3.4|3.4|2.6|4.2|2.6|3.4|4.2|4.2|2.6|3.4|4.2|2.6|4.2|4.2|3.4|4.2|4.2|3.4|4.2|3.4|4.2
2c49ca34db3908a9d7e800026964daae|11/21/2010 13:36|1|3.4|3.4|2.6|5|4.2|3.4|5|2.6|3.4|2.6|5|4.2|5|2.6|4.2|3.4|4.2|4.2|2.6|4.2|5|4.2|2.6|3.4|3.4|3.4|3.4|2.6|4.2|3.4|4.2|4.2|4.2|3.4|4.2|4.2|3.4|4.2|2.6|4.2|5|5|4.2|3.4|3.4|1.8|3.4|4.2|2.6|3.4|4.2|4.2|3.4|2.6|3.4|2.6|3.4|4.2|4.2|1.8
955bc56142e61592e6d0a02d1efe0373|11/21/2010 16:41|1|4.2|3.4|4.2|4.2|3.4|2.6|3.4|3.4|4.2|4.2|3.4|2.6|4.2|3.4|5|3.4|4.2|4.2|4.2|2.6|2.6|4.2|3.4|3.4|1.8|4.2|3.4|5|3.4|2.6|4.2|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|4.2|4.2|3.4|4.2|4.2|4.2|3.4|4.2|2.6|3.4|2.6|4.2|3.4
b5676a764cf71b7fd42e2be48b49d118|11/21/2010 20:21|1|2.6|1.8|3.4|5|5|3.4|4.2|3.4|5|1.8|2.6|3.4|5|3.4|4.2|3.4|4.2|2.6|4.2|1|3.4|5|3.4|4.2|1|4.2|3.4|3.4|2.6|4.2|5|4.2|5|2.6|4.2|5|3.4|5|5|5|3.4|4.2|5|4.2|5|5|5|5|5|1.8|3.4|5|4.2|4.2|3.4|3.4|5|5|5|4.2
3fafe5fb0e635c353e3b6ba4be77faad|11/21/2010 23:01|1|2.6|3.4|3.4|3.4|3.4|5|4.2|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|4.2|5|3.4|1|3.4|5|5|4.2|2.6|4.2|5|2.6|4.2|3.4|1.8|1.8|1.8|1.8|1.8|3.4|1.8|3.4|2.6|1|1|3.4|3.4|2.6|2.6|1.8|1.8|3.4|1.8|1.8|1.8|2.6|1.8|2.6|1.8|1|1.8|3.4|4.2|1.8
fb6d5006a1a32f531e61b080e91a0fc1|11/21/2010 23:14|1|5|1|5|5|5|4.2|3.4|5|5|2.6|2.6|2.6|2.6|2.6|4.2|4.2|5|4.2|3.4|1.8|1|4.2|4.2|4.2|1|4.2|3.4|4.2|1|2.6|1.8|2.6|5|1.8|5|3.4|1|4.2|5|5|1.8|4.2|5|2.6|5|5|5|3.4|2.6|2.6|5|5|5|4.2|4.2|3.4|3.4|1.8|1|4.2
b84defa8904d0fd8676df82906a57c6e|11/22/2010 0:14|1|2.6|2.6|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|2.6|2.6|2.6|4.2|2.6|3.4|2.6|2.6|2.6|2.6|3.4|3.4|4.2|3.4|2.6|2.6|3.4|2.6|2.6|2.6|3.4|2.6|2.6|3.4|2.6|2.6|3.4|2.6|3.4|3.4|2.6|3.4|2.6|3.4|3.4|3.4|2.6|2.6|2.6|2.6|3.4|3.4|2.6|3.4|2.6|2.6|2.6|2.6|3.4
e13bd24d2bc41cf99a29069ef623b2a6|11/23/2010 18:40|1|2.6|4.2|3.4|5|4.2|5|4.2|3.4|4.2|3.4|3.4|3.4|4.2|3.4|4.2|4.2|4.2|5|3.4|3.4|2.6|5|5|5|3.4|4.2|2.6|4.2|4.2|4.2|3.4|3.4|4.2|4.2|5|5|2.6|5|5|5|4.2|4.2|3.4|3.4|4.2|4.2|4.2|4.2|3.4|3.4|3.4|5|5|5|4.2|3.4|3.4|4.2|3.4|4.2
1e18becaead94e603d99af430912e4e6|11/23/2010 20:45|1|2.6|5|1.8|3.4|3.4|4.2|3.4|2.6|3.4|4.2|3.4|3.4|3.4|4.2|3.4|4.2|3.4|3.4|4.2|3.4|4.2|3.4|4.2|2.6|2.6|4.2|2.6|2.6|3.4|3.4|3.4|3.4|2.6|3.4|2.6|5|4.2|4.2|4.2|4.2|2.6|3.4|3.4|4.2|4.2|2.6|4.2|2.6|2.6|2.6|3.4|4.2|4.2|5|2.6|3.4|2.6|2.6|3.4|2.6
7766d5301719d6864a57ee4de5446265|11/24/2010 18:33|1|1.8|1.8|4.2|4.2|5|3.4|4.2|2.6|4.2|3.4|1|1|1.8|1.8|2.6|5|4.2|3.4|3.4|2.6|1|3.4|5|5|1.8|1.8|5|4.2|2.6|5|3.4|3.4|5|1|3.4|4.2|1|2.6|4.2|1.8|2.6|1|1|1|4.2|4.2|4.2|3.4|1|1.8|1|2.6|5|4.2|3.4|2.6|1|3.4|1.8|4.2
4d7d73ec495d2ca56310151612a5a72d|11/24/2010 23:30|1|1.8|4.2|1|5|4.2|3.4|4.2|2.6|4.2|3.4|2.6|1|3.4|3.4|4.2|3.4|4.2|3.4|3.4|2.6|1.8|1.8|4.2|2.6|1|2.6|3.4|3.4|5|3.4|5|3.4|4.2|3.4|5|3.4|5|4.2|4.2|3.4|5|3.4|4.2|3.4|3.4|4.2|4.2|1.8|4.2|4.2|1.8|4.2|3.4|4.2|3.4|5|3.4|4.2|5|3.4
5f191fb514d7dd3cb9b3b8f7359c8247|11/26/2010 19:14|1|2.6|5|1.8|1.8|3.4|4.2|2.6|2.6|3.4|4.2|5|2.6|4.2|4.2|3.4|5|5|4.2|2.6|1.8|4.2|1.8|5|2.6|3.4|4.2|5|2.6|4.2|1.8|1.8|5|4.2|2.6|3.4|2.6|4.2|3.4|2.6|2.6|3.4|5|4.2|2.6|4.2|5|4.2|1.8|3.4|4.2|1.8|3.4|4.2|2.6|4.2|2.6|3.4|1.8|4.2|1.8
1a1bf5e0daa8ffd9c775b1b94ba0f2dd|11/27/2010 8:38|1|3.4|4.2|2.6|4.2|3.4|3.4|3.4|1.8|3.4|5|4.2|2.6|4.2|4.2|3.4|3.4|3.4|3.4|2.6|3.4|2.6|3.4|3.4|3.4|4.2|3.4|4.2|1.8|1.8|3.4|4.2|1.8|2.6|4.2|1.8|4.2|3.4|5|2.6|4.2|4.2|3.4|2.6|2.6|3.4|1|2.6|3.4|3.4|4.2|5|4.2|3.4|5|1.8|1.8|4.2|2.6|4.2|1.8
e9b838f21e845d57f66b7d96710ae5ee|11/27/2010 16:49|1|1.8|3.4|2.6|3.4|3.4|1.8|5|1.8|5|1.8|5|4.2|4.2|3.4|2.6|2.6|4.2|3.4|3.4|4.2|5|2.6|2.6|3.4|3.4|4.2|3.4|1.8|5|3.4|4.2|5|3.4|3.4|3.4|5|5|3.4|5|5|5|3.4|5|2.6|2.6|3.4|2.6|2.6|2.6|4.2|3.4|2.6|4.2|3.4|3.4|1|2.6|1.8|4.2|1.8
a2f05fd9cd6e5192ca9df3a0182cda1d|11/29/2010 0:09|1|2.6|2.6|1.8|4.2|3.4|2.6|3.4|2.6|4.2|3.4|3.4|2.6|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|1.8|4.2|2.6|3.4|2.6|4.2|3.4|4.2|3.4|3.4|4.2|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|3.4|4.2|4.2|3.4|3.4|4.2|3.4|3.4|4.2|4.2|2.6|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2
dde75da11ddca22874642f3b5cc0a54e|11/29/2010 11:59|1|4.2|3.4|1.8|4.2|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|4.2|4.2|4.2|3.4|4.2|4.2|4.2|2.6|4.2|3.4|3.4|2.6|3.4|4.2|3.4|2.6|3.4|4.2|4.2|2.6|2.6|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|4.2|1.8|4.2|2.6|4.2|3.4|4.2|2.6|4.2|4.2|1.8|4.2|4.2|4.2|4.2|4.2
dde75da11ddca22874642f3b5cc0a54e|11/29/2010 12:12|1|4.2|3.4|1.8|3.4|3.4|3.4|4.2|3.4|3.4|4.2|3.4|3.4|4.2|4.2|3.4|3.4|4.2|4.2|3.4|2.6|4.2|3.4|3.4|3.4|2.6|4.2|3.4|3.4|3.4|3.4|4.2|2.6|2.6|3.4|3.4|4.2|4.2|4.2|4.2|3.4|4.2|4.2|3.4|3.4|4.2|1.8|4.2|2.6|4.2|3.4|4.2|3.4|3.4|3.4|1.8|3.4|4.2|3.4|4.2|2.6
f4898a15db87f25e4008fbc99eecbcb9|11/29/2010 12:47|1|2.6|4.2|1.8|4.2|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|1.8|3.4|3.4|4.2|3.4|3.4|3.4|2.6|3.4|1.8|2.6|3.4|4.2|3.4|3.4|4.2|3.4|3.4|4.2|3.4|4.2|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|4.2|4.2|3.4|4.2
d7097398739dafcf7f3a8f33488aaec9|12/1/2010 19:00|1|3.4|3.4|1.8|4.2|4.2|5|4.2|4.2|4.2|3.4|3.4|3.4|4.2|5|5|4.2|4.2|3.4|3.4|3.4|4.2|3.4|5|3.4|1.8|5|4.2|3.4|1|4.2|3.4|3.4|4.2|4.2|3.4|3.4|5|4.2|5|4.2|5|5|3.4|3.4|3.4|3.4|2.6|5|4.2|3.4|4.2|3.4|4.2|4.2|3.4|5|4.2|4.2|5|3.4
4706acbba4e063397fbb5442b556909c|12/1/2010 20:39|1|5|3.4|2.6|3.4|4.2|5|4.2|3.4|4.2|4.2|4.2|5|5|3.4|4.2|4.2|4.2|4.2|5|3.4|5|4.2|5|3.4|3.4|5|3.4|3.4|4.2|3.4|3.4|3.4|2.6|4.2|3.4|3.4|5|4.2|3.4|3.4|3.4|4.2|4.2|4.2|3.4|2.6|4.2|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|4.2|4.2|3.4|4.2|3.4
dde75da11ddca22874642f3b5cc0a54e|12/6/2010 12:09|1|5|5|1|5|4.2|4.2|5|2.6|5|5|4.2|5|5|5|4.2|4.2|4.2|5|5|4.2|5|5|4.2|4.2|3.4|4.2|5|1.8|4.2|4.2|5|4.2|3.4|5|5|5|5|5|5|5|5|5|5|5|5|4.2|4.2|3.4|5|5|5|5|5|5|5|5|5|5|5|4.2
